latitude,longitude,internt-bruksareal,solgt-pris,omkostninger,leilighetstype,pris,trygghet,prisantydning,first-seen,web-scraper-order,longitude,antall-soverom,annonse,avstand-trikk,utvidelsesmuligheter,etasje,energiklasse,pris/m2,byggeår,antall-rom,web-scraper-start-url,avstand-tbane,eksternt-bruksareal,energiklasse-farge,heis,adresse,image-url-src,annonse-href,felleskostnader,avstand-buss,bruksareal,fasiliteter,latitude,pin,eieform,solgt
59.942309,10.772963,42.0,0.0,128702.0,Leilighet,4699201.0,Solforhold (sommer),4500000.0,2024-04-15 20:50:44,1713865041-36,10.772963,1,Sandaker - Stilig & attraktiv loftsleilighet i høy etasje. Stor terrasse m/langstrakt utsikt - Sentral beliggenhet - Garasjeplass*,100.0,False,6.0,E,107143.0,1953.0,2.0,https://www.finn.no/realestate/homes/search.html?facilities=1&lat=59.92555358328295&lifecycle=1&lon=10.748986445803979&min_bedrooms=1&ownership_type=3&price_collective_from=3500000&price_collective_to=5500000&property_type=3&radius=4000&sort=PUBLISHED_DESC&stored-id=65343065,6.0,,Rød,False,"Grefsenveien 17, 0482 Oslo",https://images.finncdn.no/dynamic/1600w/2024/4/vertical-2/15/0/348/184/940_c09f6e4d-96ff-4eb9-9758-6b9ed5967ac5.jpg,https://www.finn.no/realestate/homes/ad.html?finnkode=348184940,3122,100.0,42.0,"Balkong/Terrasse, Barnevennlig, Bredbåndstilknytning, Kjæledyr tillatt, Ingen gjenboere, Offentlig vann/kloakk, Parkett, Rolig, Sentralt, Utsikt, Bademulighet, Turterreng",59.942309,False,Eier (Selveier),True
59.938131,10.780359,42.0,0.0,126240.0,Leilighet,5391240.0,Gangavstand til universitet/høyskole,5250000.0,2024-04-15 20:50:44,1713865002-19,10.780359,1,PÅ TOPPEN AV TORSHOVDALEN: Lys og lekker 2-roms fra 2013 -Stor balkong med fantastisk utsikt -heis -Lave felleskostnder,2.0,False,6.0,C,125000.0,2013.0,2.0,https://www.finn.no/realestate/homes/search.html?facilities=1&lat=59.92555358328295&lifecycle=1&lon=10.748986445803979&min_bedrooms=1&ownership_type=3&price_collective_from=3500000&price_collective_to=5500000&property_type=3&radius=4000&sort=PUBLISHED_DESC&stored-id=65343065,5.0,9.0,Mørkegrønn,False,"Hans Nielsen Hauges gate 37B, 0481 Oslo",https://images.finncdn.no/dynamic/1600w/2024/4/vertical-2/12/8/348/205/738_c6442fbd-e6fc-4408-92a2-7aeff5d08203.jpg,https://www.finn.no/realestate/homes/ad.html?finnkode=348205738,2080,2.0,51.0,"Balansert ventilasjon, Balkong/Terrasse, Kjæledyr tillatt, Parkett, Sentralt, Utsikt, Vaktmester-/vektertjeneste, Moderne",59.938131,False,Eier (Selveier),True
59.926281,10.749813,44.0,0.0,110635.0,Leilighet,4150416.0,Solforhold (sommer),3980000.0,2024-04-15 20:50:44,1713777266-25,10.749813,1,St. Hanshaugen/Vulkan - Lys og arealeffektiv 2-roms selveier med balkong! - Sentral Beliggenhet - Fyring og varmtvann inkludert - Oppussing,2.0,False,2.0,F,90455.0,1938.0,2.0,https://www.finn.no/realestate/homes/search.html?facilities=1&lat=59.92555358328295&lifecycle=1&lon=10.748986445803979&min_bedrooms=1&ownership_type=3&price_collective_from=3500000&price_collective_to=5500000&property_type=3&radius=4000&sort=PUBLISHED_DESC&stored-id=65343065,,,Mørkegrønn,False,"Uelands gate 16, 0175 Oslo",https://images.finncdn.no/dynamic/1600w/2024/4/vertical-2/12/7/348/215/557_208245af-5f82-4067-8606-681122f93e48.jpg,https://www.finn.no/realestate/homes/ad.html?finnkode=348215557,2775,12.0,44.0,"Balkong/Terrasse, Bredbåndstilknytning, Fellesvaskeri, Kabel-TV, Offentlig vann/kloakk, Sentralt",59.926281,False,Eier (Selveier),True
59.935292,10.806352,42.0,0.0,98490.0,Leilighet,3988490.0,Kort gangavstand til butikk,3890000.0,2024-04-15 20:50:44,1713777263-24,10.806352,1,Nybyen Økern - Lekker og arealeffektiv 2-roms selveier fra 2017. Østvendt balkong - Attraktivt boområde på populære Økern/Løren,454.0,False,3.0,B,92619.0,2017.0,2.0,https://www.finn.no/realestate/homes/search.html?facilities=1&lat=59.92555358328295&lifecycle=1&lon=10.748986445803979&min_bedrooms=1&ownership_type=3&price_collective_from=3500000&price_collective_to=5500000&property_type=3&radius=4000&sort=PUBLISHED_DESC&stored-id=65343065,177.0,5.0,Mørkegrønn,True,"Mørtelverksbakken 15, 0580 Oslo",https://images.finncdn.no/dynamic/1600w/2024/4/vertical-2/22/9/348/216/169_38b06aa4-10e3-4c42-a976-0dff2706cb3e.jpg,https://www.finn.no/realestate/homes/ad.html?finnkode=348216169,3348,2202.0,47.0,"Balkong/Terrasse, Bredbåndstilknytning, Heis, Kjæledyr tillatt, Kabel-TV, Offentlig vann/kloakk, Parkett, Rolig, Sentralt",59.935292,False,Eier (Selveier),True
59.937279,10.752844,35.0,0.0,106000.0,Leilighet,4306000.0,Solforhold (sommer),4200000.0,2024-04-15 20:50:44,1713865047-39,10.752844,1,Sagene - Pen og gjennomgående 2-roms ende-/toppleilighet. Fjernvarme. Solrik balkong vendt mot sydvest. Lave felleskostnad.,1.0,False,5.0,G,120000.0,1941.0,2.0,https://www.finn.no/realestate/homes/search.html?facilities=1&lat=59.92555358328295&lifecycle=1&lon=10.748986445803979&min_bedrooms=1&ownership_type=3&price_collective_from=3500000&price_collective_to=5500000&property_type=3&radius=4000&sort=PUBLISHED_DESC&stored-id=65343065,,5.0,Mørkegrønn,False,"Dannevigsveien 18A, 0463 Oslo",https://images.finncdn.no/dynamic/1600w/2024/4/vertical-2/15/4/348/219/214_7faf71c0-a3c8-40bf-9889-6d5f06ad94f9.jpg,https://www.finn.no/realestate/homes/ad.html?finnkode=348219214,2542,12.0,40.0,"Balkong/Terrasse, Barnevennlig, Kjæledyr tillatt, Ingen gjenboere, Kabel-TV, Offentlig vann/kloakk, Parkett, Rolig, Sentralt, Utsikt",59.937279,False,Eier (Selveier),True
59.931452,10.710984,37.0,0.0,132150.0,Leilighet,4982150.0,Solforhold (sommer),4850000.0,2024-04-15 20:50:44,1713777260-23,10.710984,1,Majorstuen - Lys og luftig 2-roms leilighet med vestvendt balkong på 4 m2 | Heisadkomst | Lave felleskostnader | Sentral beliggenhet,4.0,False,5.0,D,131081.0,2008.0,,https://www.finn.no/realestate/homes/search.html?facilities=1&lat=59.92555358328295&lifecycle=1&lon=10.748986445803979&min_bedrooms=1&ownership_type=3&price_collective_from=3500000&price_collective_to=5500000&property_type=3&radius=4000&sort=PUBLISHED_DESC&stored-id=65343065,6.0,5.0,Rød,True,"Sørkedalsveien 11F, 0368 Oslo",https://images.finncdn.no/dynamic/1600w/2024/4/vertical-2/12/4/348/230/304_7b083bf6-33c5-4175-abfe-6debcfaff13c.jpg,https://www.finn.no/realestate/homes/ad.html?finnkode=348230304,2226,5.0,42.0,"Balkong/Terrasse, Parkett, Heis, Barnevennlig, Kabel-TV, Moderne, Sentralt, Offentlig vann/kloakk, Bredbåndstilknytning",59.931452,False,Eier (Selveier),True
59.942541,10.77331,27.0,0.0,93810.0,Leilighet,3796810.0,Solforhold (sommer),3450000.0,2024-04-15 20:50:44,1713865031-32,10.77331,1,"Sandaker - En moderne leilighet i 4.etg, vendt inn mot rolig bakgård | Brannbalkong |Bad 2022 | V.V & fyring inkl.|Nærhet til alt |",100.0,False,4.0,F,127778.0,1936.0,,https://www.finn.no/realestate/homes/search.html?facilities=1&lat=59.92555358328295&lifecycle=1&lon=10.748986445803979&min_bedrooms=1&ownership_type=3&price_collective_from=3500000&price_collective_to=5500000&property_type=3&radius=4000&sort=PUBLISHED_DESC&stored-id=65343065,5.0,3.0,Mørkegrønn,True,"Grefsenveien 21C, 0482 Oslo",https://images.finncdn.no/dynamic/1600w/2024/4/vertical-2/12/2/348/254/142_d9413440-e8cb-4135-af20-fdc1007a8fe9.jpg,https://www.finn.no/realestate/homes/ad.html?finnkode=348254142,4084,100.0,30.0,"Balkong/Terrasse, Bredbåndstilknytning, Fellesvaskeri, Heis, Offentlig vann/kloakk, Rolig, Sentralt",59.942541,False,Eier (Selveier),True
59.939648,10.731955,37.0,0.0,107200.0,Leilighet,4345589.0,Kort gangavstand til butikk,4200000.0,2024-04-15 20:50:44,1713206954-77,10.731955,1,Lekker 2-roms selveierleilighet med balkong I Kjøkken fra 2021 I Tilbaketrukket beliggenhet I Mulighet for garasjeleie*,421.0,False,3.0,G,113514.0,1962.0,2.0,https://www.finn.no/realestate/homes/search.html?facilities=1&lat=59.92555358328295&lifecycle=1&lon=10.748986445803979&min_bedrooms=1&ownership_type=3&price_collective_from=3500000&price_collective_to=5500000&property_type=3&radius=4000&sort=PUBLISHED_DESC&stored-id=65343065,1712.0,5.0,Rød,False,"Ullevålsalléen 4C, 0852 Oslo",https://images.finncdn.no/dynamic/1600w/2024/4/vertical-2/15/6/348/259/006_235f5b8a-089f-4117-add8-2ee0860784b9.jpg,https://www.finn.no/realestate/homes/ad.html?finnkode=348259006,3703,2133.0,42.0,"Balkong/Terrasse, Bredbåndstilknytning, Fellesvaskeri, Kjæledyr tillatt, Kabel-TV, Offentlig vann/kloakk, Parkett, Rolig, Sentralt",59.939648,False,Eier (Selveier),True
59.918091,10.745661,59.0,0.0,140900.0,Leilighet,5340900.0,Solforhold (sommer),5200000.0,2024-04-15 20:50:44,1713865004-20,10.745661,1,FREDENSBORG - Stor gjennomgående 2-roms selveierleil. - Separat kjøkken - Balkong - Peis - Stille og sentralt,3.0,False,4.0,G,88136.0,1893.0,,https://www.finn.no/realestate/homes/search.html?facilities=1&lat=59.92555358328295&lifecycle=1&lon=10.748986445803979&min_bedrooms=1&ownership_type=3&price_collective_from=3500000&price_collective_to=5500000&property_type=3&radius=4000&sort=PUBLISHED_DESC&stored-id=65343065,7.0,4.0,Rød,False,"Thor Olsens gate 5B, 0177 Oslo",https://images.finncdn.no/dynamic/1600w/2024/4/vertical-2/12/3/348/266/613_13776822-6ddd-4279-84a6-e5433ee73fc1.jpg,https://www.finn.no/realestate/homes/ad.html?finnkode=348266613,3108,8.0,63.0,"Balkong/Terrasse, Peis/Ildsted, Parkett, Rolig, Kabel-TV, Sentralt, Turterreng, Utsikt, Bredbåndstilknytning",59.918091,False,Eier (Selveier),True
59.916754,10.753731,54.0,0.0,135165.0,Leilighet,5492165.0,Kort gangavstand til skole,5300000.0,2024-04-15 20:50:44,1713990357-22,10.753731,2,SENTRUM - Lekker og sentral 3-roms loftsleilighet fra 14/15 | Balkong mot bakgård | God takhøyde | Høy standard | 60 kvm gulvareal,430.0,False,4.0,G,98148.0,1890.0,3.0,https://www.finn.no/realestate/homes/search.html?facilities=1&lat=59.92555358328295&lifecycle=1&lon=10.748986445803979&min_bedrooms=1&ownership_type=3&price_collective_from=3500000&price_collective_to=5500000&property_type=3&radius=4000&sort=PUBLISHED_DESC&stored-id=65343065,1731.0,5.0,Rød,False,"Osterhaus' gate 12A, 0183 Oslo",https://images.finncdn.no/dynamic/1600w/2024/4/vertical-2/15/1/348/274/391_d59c9555-5710-45b6-a6a0-43f4a1490a2f.jpg,https://www.finn.no/realestate/homes/ad.html?finnkode=348274391,3728,2202.0,59.0,"Balkong/Terrasse, Barnevennlig, Bredbåndstilknytning, Kjæledyr tillatt, Offentlig vann/kloakk, Parkett, Sentralt, Balansert ventilasjon",59.916754,False,Eier (Selveier),True
59.933334,10.801077,53.0,0.0,118740.0,Leilighet,4818740.0,Umiddelbar nærhet til skole,4700000.0,2024-04-15 20:50:44,1713990349-19,10.801077,1,Løren - Flott 2 roms leilighet med privat overbygget takterrasse på 13 kvm med utsyn.  Mulighet for kjøp av garasjeplass.,3.0,False,6.0,C,88679.0,2013.0,2.0,https://www.finn.no/realestate/homes/search.html?facilities=1&lat=59.92555358328295&lifecycle=1&lon=10.748986445803979&min_bedrooms=1&ownership_type=3&price_collective_from=3500000&price_collective_to=5500000&property_type=3&radius=4000&sort=PUBLISHED_DESC&stored-id=65343065,1736.0,6.0,Mørkegrønn,True,"Spireaveien 12B, 0580 Oslo",https://images.finncdn.no/dynamic/1600w/2024/4/vertical-2/14/4/348/346/824_a5f21e97-4393-43d4-bf40-175d32a3a85c.jpg,https://www.finn.no/realestate/homes/ad.html?finnkode=348346824,3207,11.0,59.0,"Takterrasse, Balkong/Terrasse, Barnevennlig, Bredbåndstilknytning, Garasje/P-plass, Heis, Offentlig vann/kloakk, Parkett, Rolig, Sentralt, Vaktmester-/vektertjeneste, Turterreng, Balansert ventilasjon",59.933334,False,Eier (Selveier),True
59.917973,10.74781,38.0,0.0,113500.0,Leilighet,4413500.0,Solforhold (sommer),4300000.0,2024-04-15 20:50:44,1713777301-40,10.74781,1,Fredensborg - Lys og arealeffektiv 2R med solrik balkong og sentral beliggenhet. Perfekt førstegangskjøp med bredbånd og varmtvann ink,5.0,False,4.0,G,113158.0,1882.0,2.0,https://www.finn.no/realestate/homes/search.html?facilities=1&lat=59.92555358328295&lifecycle=1&lon=10.748986445803979&min_bedrooms=1&ownership_type=3&price_collective_from=3500000&price_collective_to=5500000&property_type=3&radius=4000&sort=PUBLISHED_DESC&stored-id=65343065,10.0,5.0,Rød,False,"Fredensborgveien 11B, 0177 Oslo",https://images.finncdn.no/dynamic/1600w/2024/4/vertical-2/13/5/348/424/725_7a93380a-d4e7-4310-8a75-71080f78ad6d.jpg,https://www.finn.no/realestate/homes/ad.html?finnkode=348424725,3154,8.0,43.0,"Balkong/Terrasse, Bredbåndstilknytning, Kjæledyr tillatt, Kabel-TV, Offentlig vann/kloakk, Parkett, Rolig, Sentralt, Utsikt, Vaktmester-/vektertjeneste, Balansert ventilasjon",59.917973,False,Eier (Selveier),True
59.919819,10.75085,53.0,0.0,139650.0,Leilighet,5289650.0,Solforhold (sommer),5150000.0,2024-04-15 20:50:44,1713865018-26,10.75085,1,Fredensborg - Fantastisk toppleilighet over to plan. Nytt lekkert bad 2021. Moderne kjøkken 2018. Solrik vestvendt balkong. Peis,3.0,False,3.0,G,97170.0,1892.0,3.0,https://www.finn.no/realestate/homes/search.html?facilities=1&lat=59.92555358328295&lifecycle=1&lon=10.748986445803979&min_bedrooms=1&ownership_type=3&price_collective_from=3500000&price_collective_to=5500000&property_type=3&radius=4000&sort=PUBLISHED_DESC&stored-id=65343065,13.0,4.0,Rød,False,"Iduns gate 2C, 0178 Oslo",https://images.finncdn.no/dynamic/1600w/2024/4/vertical-2/22/2/348/485/952_ad6a879a-1996-470d-8ae6-7105fd3acb02.jpg,https://www.finn.no/realestate/homes/ad.html?finnkode=348485952,3336,9.0,57.0,"Balkong/Terrasse, Bredbåndstilknytning, Ingen gjenboere, Moderne, Offentlig vann/kloakk, Parkett, Peis/Ildsted, Rolig, Sentralt",59.919819,False,Eier (Selveier),True
59.929622,10.739002,42.0,0.0,144650.0,Leilighet,5494650.0,Kort gangavstand til butikk,5350000.0,2024-04-15 20:50:44,1713865020-27,10.739002,1,Valleløkken - Unik toppleilighet med vestvendt balkong - Parkeringsplass - Felles takterrasse - God standard - Sjelden beliggenhet!,430.0,False,4.0,F,127381.0,1975.0,2.0,https://www.finn.no/realestate/homes/search.html?facilities=1&lat=59.92555358328295&lifecycle=1&lon=10.748986445803979&min_bedrooms=1&ownership_type=3&price_collective_from=3500000&price_collective_to=5500000&property_type=3&radius=4000&sort=PUBLISHED_DESC&stored-id=65343065,1726.0,2.0,Rød,False,"Pavels' gate 1, 0454 Oslo",https://images.finncdn.no/dynamic/1600w/2024/4/vertical-2/14/7/348/489/487_da30256a-76ec-4946-87fe-340a0e0e8fbe.jpg,https://www.finn.no/realestate/homes/ad.html?finnkode=348489487,2283,2157.0,,"Balkong/Terrasse, Parkett, Barnevennlig, Rolig, Kabel-TV, Moderne, Sentralt, Garasje/P-plass, Turterreng, Offentlig vann/kloakk, Bredbåndstilknytning",59.929622,False,Eier (Selveier),True
59.920014,10.749036,47.0,0.0,129370.0,Leilighet,4868483.0,None,4700000.0,2024-04-15 20:50:44,1713610923-37,10.749036,1,Fredensborg - Lys & gjennomgående 2(3)-roms med solrik balkong ny i 2023. Klassiske detaljer. Populær beliggenhet!,,False,4.0,G,100000.0,1893.0,2.0,https://www.finn.no/realestate/homes/search.html?facilities=1&lat=59.92555358328295&lifecycle=1&lon=10.748986445803979&min_bedrooms=1&ownership_type=3&price_collective_from=3500000&price_collective_to=5500000&property_type=3&radius=4000&sort=PUBLISHED_DESC&stored-id=65343065,,3.0,Rød,False,"Fredensborgveien 39B, 0177 Oslo",https://images.finncdn.no/dynamic/1600w/2024/4/vertical-2/14/0/348/494/090_0fef2096-6016-48e3-afb9-cc866e212f5e.jpg,https://www.finn.no/realestate/homes/ad.html?finnkode=348494090,4336,,50.0,"Balkong/Terrasse, Parkett, Ingen gjenboere, Barnevennlig, Rolig, Kabel-TV, Moderne, Sentralt, Offentlig vann/kloakk, Vaktmester-/vektertjeneste, Fellesvaskeri, Bredbåndstilknytning",59.920014,False,Eier (Selveier),True
59.946191,10.767661,43.0,0.0,135200.0,Leilighet,5125200.0,Solforhold (sommer),4990000.0,2024-04-15 20:50:44,1713777292-36,10.767661,1,"NYDALEN | En lys, lun og moderne 2-roms med gjennomgående god standard, solrik balkong og perfekt beliggenhet.",3.0,False,4.0,D,116047.0,2015.0,2.0,https://www.finn.no/realestate/homes/search.html?facilities=1&lat=59.92555358328295&lifecycle=1&lon=10.748986445803979&min_bedrooms=1&ownership_type=3&price_collective_from=3500000&price_collective_to=5500000&property_type=3&radius=4000&sort=PUBLISHED_DESC&stored-id=65343065,11.0,8.0,Mørkegrønn,True,"Fernanda Nissens gate 3B, 0484 Oslo",https://images.finncdn.no/dynamic/1600w/2024/4/vertical-2/14/8/348/521/928_1ff734ff-68e0-40c3-abae-5f9aae9881ea.jpg,https://www.finn.no/realestate/homes/ad.html?finnkode=348521928,2461,8.0,51.0,"Balkong/Terrasse, Parkett, Heis, Barnevennlig, Rolig, Kabel-TV, Moderne, Sentralt, Garasje/P-plass, Turterreng, Offentlig vann/kloakk, Vaktmester-/vektertjeneste, Bredbåndstilknytning, Lademulighet",59.946191,False,Eier (Selveier),True
59.931423,10.788982,37.0,0.0,101310.0,Leilighet,4104864.0,Umiddelbar nærhet til butikk,4000000.0,2024-04-15 20:50:44,1713865049-40,10.788982,1,Løren - Innbydende 2-roms leilighet med balkong - Fyring/varmtvann inkludert - Lave felleskostnader - Flott førstegangskjøp!,440.0,False,5.0,C,108108.0,2013.0,2.0,https://www.finn.no/realestate/homes/search.html?facilities=1&lat=59.92555358328295&lifecycle=1&lon=10.748986445803979&min_bedrooms=1&ownership_type=3&price_collective_from=3500000&price_collective_to=5500000&property_type=3&radius=4000&sort=PUBLISHED_DESC&stored-id=65343065,1721.0,6.0,Mørkegrønn,True,"Lørenveien 35, 0585 Oslo",https://images.finncdn.no/dynamic/1600w/2024/4/vertical-2/14/0/348/581/330_694ceb80-0dea-4c1e-9222-6888a416103a.jpg,https://www.finn.no/realestate/homes/ad.html?finnkode=348581330,2208,2202.0,43.0,"Balkong/Terrasse, Kabel-TV, Heis, Offentlig vann/kloakk, Ingen gjenboere, Parkett, Turterreng, Utsikt, Vaktmester-/vektertjeneste, Sentralt, Bredbåndstilknytning, Moderne, Rolig, Balansert ventilasjon",59.931423,False,Eier (Selveier),True
59.946675,10.76351,,0.0,113670.0,Leilighet,4800670.0,Kort gangavstand til butikk,4500000.0,2024-04-15 20:50:44,1715256104-15,10.76351,1,Badebakken v/Nydalen - Moderne 2-roms med god planløsning | Romslig og hyggelig standard | Kort vei til Akerselva | Balkong på ca. 6 kvm |,449.0,False,3.0,D,,2000.0,2.0,https://www.finn.no/realestate/homes/search.html?facilities=1&lat=59.92555358328295&lifecycle=1&lon=10.748986445803979&min_bedrooms=1&ownership_type=3&price_collective_from=4500000&price_collective_to=6200000&property_type=3&radius=4000&sort=PUBLISHED_DESC&stored-id=65343065,1658.0,,Rød,True,"Badebakken 20, 0467 Oslo",https://images.finncdn.no/dynamic/1600w/2024/4/vertical-2/14/8/348/588/008_10288f74-47a7-4794-a3f5-861e44ca1eb0.jpg,https://www.finn.no/realestate/homes/ad.html?finnkode=348588008,3786,2147.0,51.0,"Balkong/Terrasse, Bredbåndstilknytning, Heis, Kjæledyr tillatt, Ingen gjenboere, Kabel-TV, Offentlig vann/kloakk, Parkett, Sentralt, Turterreng, Balansert ventilasjon",59.946675,False,Eier (Selveier),False
59.940225,10.763003,53.0,0.0,140020.0,Leilighet,5305331.0,Solforhold (sommer),4950000.0,2024-04-15 20:50:44,1713865029-31,10.763003,1,Sagene - Innbydende 2(3)-roms m/ heis & balkong vendt mot frodige omgivelser. V.vann inkl. Vinduer fra 2020. Mul. parkeringsleie*,3.0,False,3.0,F,93396.0,1967.0,,https://www.finn.no/realestate/homes/search.html?facilities=1&lat=59.92555358328295&lifecycle=1&lon=10.748986445803979&min_bedrooms=1&ownership_type=3&price_collective_from=3500000&price_collective_to=5500000&property_type=3&radius=4000&sort=PUBLISHED_DESC&stored-id=65343065,15.0,4.0,Rød,True,"Brochmanns gate 3, 0470 Oslo",https://images.finncdn.no/dynamic/1600w/2024/4/vertical-2/14/8/348/615/528_27f28535-c48e-4300-bc12-e00bd4b84a53.jpg,https://www.finn.no/realestate/homes/ad.html?finnkode=348615528,5088,7.0,57.0,"Balkong/Terrasse, Parkett, Heis, Rolig, Kabel-TV, Moderne, Sentralt, Garasje/P-plass, Turterreng, Vaktmester-/vektertjeneste",59.940225,False,Eier (Selveier),True
59.929413,10.793129,,0.0,93865.0,Leilighet,5283865.0,Kort gangavstand til skole,5190000.0,2024-04-20 13:10:20,1715256114-19,10.793129,1,Populære Gregers Kvartal - Gjennomgående 2-roms med høy standard under oppføring! En hyggelig markterrasse på ca 8 kvm! Ferdigstilles 19.06.2024!,7.0,False,1.0,B,,2024.0,2.0,https://www.finn.no/realestate/homes/search.html?facilities=1&lat=59.92555358328295&lifecycle=1&lon=10.748986445803979&min_bedrooms=1&ownership_type=3&price_collective_from=4500000&price_collective_to=6200000&property_type=3&radius=4000&sort=PUBLISHED_DESC&stored-id=65343065,19.0,,Mørkegrønn,True,"Lørenvangen 4A, 0585 Oslo",https://images.finncdn.no/dynamic/1600w/2024/4/vertical-2/14/2/348/645/482_b6689ea7-4be0-4d69-bf48-2a25a65a113c.jpg,https://www.finn.no/realestate/homes/ad.html?finnkode=348645482,2240,8.0,52.0,"Takterrasse, Balkong/Terrasse, Barnevennlig, Heis, Parkett, Rolig, Sentralt, Utsikt, Vaktmester-/vektertjeneste, Turterreng, Balansert ventilasjon",59.929413,False,Eier (Selveier),False
59.93507,10.806501,48.0,0.0,110750.0,Leilighet,4500750.0,Kort gangavstand til butikk,4390000.0,2024-04-15 20:50:44,1715256187-50,10.806501,1,Økern - Lekker 2-roms selveier i 5. etasje. Sørvestvendt balkong på 7 m² med meget gode solforhold. Garasjeplass,454.0,False,5.0,C,91458.0,2017.0,2.0,https://www.finn.no/realestate/homes/search.html?facilities=1&lat=59.92555358328295&lifecycle=1&lon=10.748986445803979&min_bedrooms=1&ownership_type=3&price_collective_from=4500000&price_collective_to=6200000&property_type=3&radius=4000&sort=PUBLISHED_DESC&stored-id=65343065,177.0,5.0,Mørkegrønn,True,"Mørtelverksbakken 13, 0580 Oslo",https://images.finncdn.no/dynamic/1600w/2024/5/vertical-2/01/4/348/690/494_ffed5405-4f1d-46e8-bb31-d1d62359b13c.jpg,https://www.finn.no/realestate/homes/ad.html?finnkode=348690494,2749,2202.0,53.0,"Balkong/Terrasse, Barnevennlig, Bredbåndstilknytning, Garasje/P-plass, Heis, Kjæledyr tillatt, Kabel-TV, Parkett, Sentralt, Utsikt, Balansert ventilasjon",59.93507,False,Eier (Selveier),False
59.9281653,10.7926945,45.0,0.0,120750.0,Leilighet,4910750.0,Umiddelbar nærhet til butikk,4790000.0,2024-04-15 20:50:44,1713777335-54,10.7926945,1,Hasle/Løren - Lekker og moderne 2-R hjørneleilighet fra 2016 | Balkong | Fyring & VV inkl. | Arealeffektiv | Heis | Rolig og sentralt!,430.0,False,3.0,C,106444.0,2016.0,2.0,https://www.finn.no/realestate/homes/search.html?facilities=1&lat=59.92555358328295&lifecycle=1&lon=10.748986445803979&min_bedrooms=1&ownership_type=3&price_collective_from=3500000&price_collective_to=5500000&property_type=3&radius=4000&sort=PUBLISHED_DESC&stored-id=65343065,1731.0,8.0,Mørkegrønn,True,"Bøkkerveien 30, 0579 Oslo",https://images.finncdn.no/dynamic/1600w/2024/4/vertical-2/17/8/348/719/788_51f14e0d-7911-4d55-a0ae-149d8c00e2ea.jpg,https://www.finn.no/realestate/homes/ad.html?finnkode=348719788,3027,2202.0,53.0,"Balkong/Terrasse, Barnevennlig, Bredbåndstilknytning, Heis, Kjæledyr tillatt, Kabel-TV, Offentlig vann/kloakk, Parkett, Rolig, Sentralt, Utsikt, Vaktmester-/vektertjeneste, Turterreng, Balansert ventilasjon",59.9281653,False,Eier (Selveier),True
59.936031,10.762945,57.0,0.0,132900.0,Leilighet,5013431.0,Solforhold (sommer),4800000.0,2024-04-15 20:50:44,1713865051-41,10.762945,1,"TORSHOV - Flott, gjennomgående 2-roms med 2 balkonger - Attraktiv beliggenhet - *Parkeringsleie - Peis - Lave felleskost -",3.0,False,3.0,G,84211.0,1950.0,,https://www.finn.no/realestate/homes/search.html?facilities=1&lat=59.92555358328295&lifecycle=1&lon=10.748986445803979&min_bedrooms=1&ownership_type=3&price_collective_from=3500000&price_collective_to=5500000&property_type=3&radius=4000&sort=PUBLISHED_DESC&stored-id=65343065,18.0,3.0,Oransje,False,"SANDAKERVEIEN 46 B, 0477 Oslo",https://images.finncdn.no/dynamic/1600w/2024/4/vertical-2/15/0/348/732/780_20a01941-9563-447f-bd1f-02e66afdb190.jpg,https://www.finn.no/realestate/homes/ad.html?finnkode=348732780,3981,3.0,60.0,"Balkong/Terrasse, Peis/Ildsted, Rolig, Kabel-TV, Moderne, Sentralt, Garasje/P-plass, Utsikt, Bredbåndstilknytning",59.936031,False,Eier (Selveier),True
59.932678,10.790497,,0.0,72170.0,Leilighet,4797688.0,Kort gangavstand til butikk,4725518.0,2024-04-20 13:10:20,1715256109-17,10.790497,1,"2-roms selveier. Meget påkostet standard. Oppgradert 1-stavs parkett, lekkert kjøkken med hvitevarer.",440.0,False,3.0,None,,2024.0,2.0,https://www.finn.no/realestate/homes/search.html?facilities=1&lat=59.92555358328295&lifecycle=1&lon=10.748986445803979&min_bedrooms=1&ownership_type=3&price_collective_from=4500000&price_collective_to=6200000&property_type=3&radius=4000&sort=PUBLISHED_DESC&stored-id=65343065,1721.0,,None,True,"Sinsenveien 45C, 0585 Oslo",https://images.finncdn.no/dynamic/1600w/2024/4/vertical-2/15/5/348/805/275_d23a2495-cf1d-4588-a51a-c69af5e0412d.jpg,https://www.finn.no/realestate/homes/ad.html?finnkode=348805275,1591,2202.0,37.0,"Takterrasse, Balkong/Terrasse, Barnevennlig, Bredbåndstilknytning, Heis, Kjæledyr tillatt, Ingen gjenboere, Kabel-TV, Parkett, Sentralt, Balansert ventilasjon",59.932678,False,Eier (Selveier),False
